SOURCE_TYPE,SOURCE_NAME,EDGES,TARGET_TYPE,TARGET_NAME
TQSQ,METRIC_INSERT_DELET_UPDATE_Ap_metricDefinitions,PROC,PROC,pkg_metricasdb.SP_PersistirMetricDefinitions
TQSQ,AP_EstruturaMedicaoSelectQuery,SELECT,TABLE,MES_ESTRUTURAMEDICAO
TQSQ,MetricasMetricDefinitionsSelectQuery,PROC,PROC,PKG_MetricasOUT.SP_SelectMetricDefinitions
TQSQ,ValDashboardSelectQuery,SELECT,TABLE,AP_DASHBOARDS
TQXC,ponderacaoCadastroXacuteQuery,CALL,TRX,poderacaoCadastro
TQSQ,GetHistoricoDaMetricaConsolidadoMensal,SELECT,TABLE,AP_COMMENTSHISTORY
TQSQ,GetHistoricoDaMetricaConsolidadoMensal,SELECT,TABLE,AP_METRICHISTORY
TQSQ,GetHistoricoDaMetricaConsolidadoMensal,SELECT,TABLE,MES_METRICAVALORESLIMITES
TQSQ,GetHistoricoDaMetricaConsolidadoMensal,SELECT,TABLE,MES_METRICALIMITESMETRICA
TQSQ,GetHistoricoDaMetricaConsolidadoMensal,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,Metrica_LimitesValorSelectQuery,SELECT,TABLE,MES_METRICAVALORESLIMITES
TQSQ,ponderacaoInsertQuery,INSERT,TABLE,UBV_ENSAIO_TAG
TQSQ,UpdateMetricComments,UPDATE,TABLE,AP_COMMENTSHISTORY
TQSQ,ponderacaoUpdateQuery,UPDATE,TABLE,UBV_ENSAIO_TAG
TQXC,queryViewXacuteQuery,CALL,TRX,queryViewTransaction
TQSQ,InsertMetricComments,INSERT,TABLE,"AP_COMMENTSHISTORY

METRICID"
TQSQ,ValIndicadorHistoricoInsertQuery,INSERT,TABLE,AP_METRICPERIOD
TQSQ,MetricaExpression_IDtoNameSelectQuery,SELECT,TABLE,"TABLE
"
TQSQ,MetricaExpression_IDtoNameSelectQuery,SELECT,TABLE,TO_DATE'[PARAM.2]'
TQSQ,MetricaExpression_IDtoNameSelectQuery,SELECT,TABLE,YYYY
TQSQ,ValIndicadorHistoricoSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,ValIndicadorHistoricoUpdateQuery,UPDATE,TABLE,AP_METRICPERIOD
TQSQ,ValIndicadorAllSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,GetListaGranulometrias,SELECT,TABLE,AP_GRANULOMETRY
TQSQ,ValIndicadorHistoricoCheckSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,ponderacaoEnsaioSelectQuery,SELECT,TABLE,UBV_ENSAIO
TQSQ,Ap_ParametrosDescricaoSelectQuery,SELECT,TABLE,MES_PARAMETROS
TQSQ,SendMailDestinationSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,MetricasDadosPISelectQuery,SELECT,TABLE,AP_QUERYGROUP
TQXC,EngineExpressionValidateXacuteQuery,CALL,TRX,EngineValidate
TQSQ,Metrica_ListSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,Ap_GrupoExistenciaSelectQuery,PROC,PROC,PKG_ExistenciaOUT.sp_grupoexistenciaselectquery
TQSQ,Metrica_Granulometria,PROC,PROC,PKG_METRICASOUT.SP_METRICGRANUNOMETRY
TQSQ,GetHistoricoDaMetricaSimples,PROC,PROC,PKG_MetricasOUT.sp_gethistorymetricasimples
TQSQ,Metrica_ValorInsertQuery,PROC,PROC,pkg_metricasDB.sp_persistirmetricavallimites
TQXC,GetListaMetricasExistenciaCurrentValueXacuteQuery,CALL,TRX,GetListaMetricasExistenciaCurrentValue
TQSQ,LogExec_sp_limpaLog,PROC,PROC,pkg_metricasdb.sp_limpaLog
TQSQ,MetricaExpression_EfeitosSelectQuery,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,GetDadosExistenciaMedidor,SELECT,TABLE,MES_EXISTENCIA
TQSQ,GetDadosExistenciaMedidor,SELECT,TABLE,MES_EXISTENCIAMEDIDOR
TQSQ,GetValorMetricaNaData,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,GetValorMetricaNaData,SELECT,TABLE,AP_METRICHISTORY
TQSQ,GetHistoricoDaMetricaResumoAnualMensal,PROC,PROC,METRICA.SP_GETRESUMOANUALMENSAL_TESTE2
TQSQ,Ap_ParametrosDisponiveis,SELECT,TABLE,MES_PARAMETROS
TQXC,TagListXacuteQuery,CALL,TRX,TagList
TRX,EngineCalculoAgendadasNova,CALL,TRX,EngineCalculation
TRX,EngineCalculoAgendadasNova,QUERY,TQSQ,EngineMetricProcessaAgendamento
TRX,EngineCalculoAgendadasNova,QUERY,TQSQ,EngineMetricAgendamentoSelectQuery
TRX,EngineCalculoAgendadasNova,QUERY,TQSQ,EngineMetricQueryAgendamentoSelectQuery
TRX,EngineCalculoAgendadasNova,CALL,TRX,GetRecordSetFonte
TRX,EngineGranulometry,QUERY,TQSQ,EngineMetricGranulometryScanGroup
TRX,EngineGranulometry,QUERY,TQSQ,GetSemana
TRX,EngineGranulometry,CALL,TRX,EngineNova_1
TRX,EngineGranulometry,CALL,TRX,EngineLogTXT
TQSQ,LAB_UltimaAnaliseDia2,SELECT,TABLE,UBV_ANALISE
TQSQ,LAB_UltimaAnaliseDia2,SELECT,TABLE,UBV_AREA
TQSQ,LAB_UltimaAnaliseDia2,SELECT,TABLE,UBV_MATERIAL
TQSQ,LAB_UltimaAnaliseDia2,SELECT,TABLE,UBV_EQUIPAMENTO
TQSQ,LAB_UltimaAnaliseDia2,SELECT,TABLE,UBV_LOCAL_AMOSTRA
TQSQ,LAB_UltimaAnaliseDia2,SELECT,TABLE,UBV_TIPO_ANALISE
TQSQ,LAB_UltimaAnaliseDia2,SELECT,TABLE,UBV_ENSAIO
TQSQ,LAB_UltimaAnaliseDia2,SELECT,TABLE,UBV_CARACTERISTICA
TQSQ,LAB_UltimaAnaliseDia2,SELECT,TABLE,UBV_QUALIDADE
TQXC,Xct_PIConvertToLab,CALL,TRX,Trx_PIConvertToLab
TQSQ,LAB_ENSAIO_TOT_SAFRA,SELECT,TABLE,UBV_SAFRA_DATAS
TQSQ,LAB_MediaPeriodo,SELECT,TABLE,UBV_AREA
TQSQ,LAB_MediaPeriodo,SELECT,TABLE,UBV_MATERIAL
TQSQ,LAB_MediaPeriodo,SELECT,TABLE,UBV_EQUIPAMENTO
TQSQ,LAB_MediaPeriodo,SELECT,TABLE,UBV_LOCAL_AMOSTRA
TQSQ,LAB_MediaPeriodo,SELECT,TABLE,UBV_TIPO_ANALISE
TQSQ,LAB_MediaPeriodo,SELECT,TABLE,UBV_CARACTERISTICA
TQSQ,LAB_MediaPeriodo,SELECT,TABLE,UBV_ENSAIO_METC
TQSQ,LAB_MediaPeriodo,SELECT,TABLE,UBV_QUALIDADE
TQSQ,LAB_MediaPeriodo,SELECT,TABLE,UBV_ANALISE
TQSQ,LAB_descricaoAmostra,SELECT,TABLE,UBV_ANALISE
TQSQ,LAB_descricaoAmostra,SELECT,TABLE,UBV_AREA
TQSQ,LAB_descricaoAmostra,SELECT,TABLE,UBV_MATERIAL
TQSQ,LAB_descricaoAmostra,SELECT,TABLE,UBV_EQUIPAMENTO
TQSQ,LAB_descricaoAmostra,SELECT,TABLE,UBV_LOCAL_AMOSTRA
TQSQ,LAB_descricaoAmostra,SELECT,TABLE,UBV_TIPO_ANALISE
TQSQ,LAB_descricaoAmostra,SELECT,TABLE,UBV_ENSAIO
TQSQ,LAB_descricaoAmostra,SELECT,TABLE,UBV_CARACTERISTICA
TQSQ,LAB_UltimaAnaliseDia_TAB,SELECT,TABLE,UBV_ANALISE
TQSQ,LAB_UltimaAnaliseDia_TAB,SELECT,TABLE,UBV_AREA
TQSQ,LAB_UltimaAnaliseDia_TAB,SELECT,TABLE,UBV_MATERIAL
TQSQ,LAB_UltimaAnaliseDia_TAB,SELECT,TABLE,UBV_EQUIPAMENTO
TQSQ,LAB_UltimaAnaliseDia_TAB,SELECT,TABLE,UBV_LOCAL_AMOSTRA
TQSQ,LAB_UltimaAnaliseDia_TAB,SELECT,TABLE,UBV_TIPO_ANALISE
TQSQ,LAB_UltimaAnaliseDia_TAB,SELECT,TABLE,UBV_ENSAIO
TQSQ,LAB_UltimaAnaliseDia_TAB,SELECT,TABLE,UBV_CARACTERISTICA
TQSQ,LAB_UltimaAnaliseDia_TAB,SELECT,TABLE,UBV_QUALIDADE
TQSQ,LAB_ENSAIO_TOT_INSERT,INSERT,TABLE,UBV_POND_ENSAIO
TRX,Trx_Lab_PesoTagPI_Geral,QUERY,TQSQ,LAB_AnPeriodoAmostraCaracteristica
TRX,Trx_Lab_PesoTagPI_Geral,QUERY,TQSQ,LAB_AnalisesPonderadas
TQSQ,LAB_ENSAIO_TOT,SELECT,TABLE,UBV_QUALIDADE
TQSQ,LAB_UltimaAnaliseDia,SELECT,TABLE,UBV_ANALISE
TQSQ,LAB_UltimaAnaliseDia,SELECT,TABLE,UBV_AREA
TQSQ,LAB_UltimaAnaliseDia,SELECT,TABLE,UBV_MATERIAL
TQSQ,LAB_UltimaAnaliseDia,SELECT,TABLE,UBV_EQUIPAMENTO
TQSQ,LAB_UltimaAnaliseDia,SELECT,TABLE,UBV_LOCAL_AMOSTRA
TQSQ,LAB_UltimaAnaliseDia,SELECT,TABLE,UBV_TIPO_ANALISE
TQSQ,LAB_UltimaAnaliseDia,SELECT,TABLE,UBV_ENSAIO
TQSQ,LAB_UltimaAnaliseDia,SELECT,TABLE,UBV_CARACTERISTICA
TQSQ,LAB_UltimaAnaliseDia,SELECT,TABLE,UBV_QUALIDADE
TQSQ,LAB_AnalisesPonderadas,SELECT,TABLE,UBV_ANALISE
TQSQ,LAB_AnalisesPonderadas,SELECT,TABLE,UBV_AREA
TQSQ,LAB_AnalisesPonderadas,SELECT,TABLE,UBV_MATERIAL
TQSQ,LAB_AnalisesPonderadas,SELECT,TABLE,UBV_EQUIPAMENTO
TQSQ,LAB_AnalisesPonderadas,SELECT,TABLE,UBV_LOCAL_AMOSTRA
TQSQ,LAB_AnalisesPonderadas,SELECT,TABLE,UBV_TIPO_ANALISE
TQSQ,LAB_AnalisesPonderadas,SELECT,TABLE,UBV_ENSAIO
TQSQ,LAB_AnalisesPonderadas,SELECT,TABLE,UBV_CARACTERISTICA
TQSQ,LAB_AnalisesPonderadas,SELECT,TABLE,UBV_ENSAIO_TAG
TQSQ,LAB_AnPeriodoAmostraCaracteristica,SELECT,TABLE,UBVISTA.UBV_QUALIDADE
TQSQ,LAB_MediaDiaria,SELECT,TABLE,UBV_ANALISE
TQSQ,LAB_MediaDiaria,SELECT,TABLE,UBV_AREA
TQSQ,LAB_MediaDiaria,SELECT,TABLE,UBV_MATERIAL
TQSQ,LAB_MediaDiaria,SELECT,TABLE,UBV_EQUIPAMENTO
TQSQ,LAB_MediaDiaria,SELECT,TABLE,UBV_LOCAL_AMOSTRA
TQSQ,LAB_MediaDiaria,SELECT,TABLE,UBV_TIPO_ANALISE
TQSQ,LAB_MediaDiaria,SELECT,TABLE,UBV_ENSAIO
TQSQ,LAB_MediaDiaria,SELECT,TABLE,UBV_CARACTERISTICA
TQSQ,LAB_MediaDiaria,SELECT,TABLE,UBV_QUALIDADE
TQXC,Xac_Lab_PesoTagPI,CALL,TRX,Trx_Lab_PesoTagPI
TRX,GetListaCausaEfeitoMetrica_Teste,QUERY,TQSQ,GetDadosMetricaNaData
TRX,GetListaCausaEfeitoMetrica_Teste,CALL,TRX,GetDadosVariavelData
TRX,GetListaCausaEfeitoMetrica_Teste,QUERY,TQSQ,GetMetricaDetailsInDate
TRX,GetListaCausaEfeitoMetrica_Teste,QUERY,TQSQ,MetricaExpression_IDtoNameSelectQuery
TRX,GetListaCausaEfeitoMetrica_Teste,CALL,TRX,SafraInfoTransaction
TRX,GetListaCausaEfeitoMetrica_Teste,QUERY,TQSQ,GetMetaSelectQuery
TRX,GetListaCausaEfeitoMetrica_Teste,QUERY,TQSQ,GetLimitesLabSelectQuery
TRX,EngineCalculationPE,CALL,TRX,EngineLogTXT
TRX,EngineNova_1PE,QUERY,TQSQ,EngineMetricDistinctSelectQuery
TRX,EngineNova_1PE,QUERY,TQSQ,EngineMetricSelectQuery
TRX,EngineNova_1PE,QUERY,TQSQ,EngineMetricHistoryInsertQuery
TRX,EngineNova_1PE,QUERY,TQSQ,EngineMetricNivelScanGroup
TRX,EngineNova_1PE,CALL,TRX,EngineLogTXT
TRX,EngineNova_1PE,CALL,TRX,GetRecordSetFontePE
TRX,EngineNova_1PE,CALL,TRX,EngineCalculationPE
TRX,ValIndicadorActions,QUERY,TQSQ,ValIndicadorHistoricoSelectQuery
TRX,ValIndicadorActions,QUERY,TQSQ,ValIndicadorHistoricoDeleteQuery
TRX,ValIndicadorActions,QUERY,TQSQ,ValIndicadorHistoricoCheckSelectQuery
TRX,ValIndicadorActions,QUERY,TQSQ,ValIndicadorHistoricoUpdateQuery
TRX,ValIndicadorActions,QUERY,TQSQ,ValIndicadorHistoricoInsertQuery
TRX,poderacaoCadastro,QUERY,TQSQ,ponderacaoEnsaioSelectQuery
TRX,poderacaoCadastro,QUERY,TQSQ,ponderacaoInsertQuery
TRX,poderacaoCadastro,QUERY,TQSQ,ponderacaoUpdateQuery
TQSQ,VerificarSafraPE,SELECT,TABLE,UBV_SAFRA_DATAS_PE
TQSQ,validarFontes,SELECT,TABLE,SAP_ZCAN02
TQSQ,validarFontes,SELECT,TABLE,SAP_CRTLRECIPE_TYPE
TQSQ,validarFontes,SELECT,TABLE,SAP_CRHE
TQSQ,validarFontes,SELECT,TABLE,SAP_MSHD
TQSQ,validarFontes,SELECT,TABLE,SAP_MSEL
TRX,manualTransactionUserActivate,QUERY,TQSQ,scangroupsQuery
TRX,manualTransactionUserActivate,QUERY,TQSQ,nivelQuery
TRX,manualTransactionUserActivate,CALL,TRX,EngineGranulometry
TRX,manualTransactionUserActivate,CALL,TRX,IntSAP_Prev_Acum_RFC
TRX,manualTransactionUserActivate,CALL,TRX,IntSAP_Prev_Meta_RFC
TRX,manualTransactionUserActivate,CALL,TRX,IntSAP_Prev_Real_RFC
TQSQ,VerificarSafraAnoPE,SELECT,TABLE,UBV_SAFRA_DATAS
TRX,manualTransaction_de,QUERY,TQSQ,scangroupsQuery
TRX,manualTransaction_de,QUERY,TQSQ,nivelQuery
TRX,manualTransaction_de,CALL,TRX,EngineGranulometry
TQSQ,VerificarSafra,SELECT,TABLE,UBV_SAFRA_DATAS
TQSQ,scangroupsQuery,SELECT,TABLE,AP_SCANGROUPS
TQSQ,scangroupsQuery,SELECT,TABLE,AP_METRICHISTORY
TRX,manualTransactionCkProd,QUERY,TQSQ,scangroupsQuery
TRX,manualTransactionCkProd,QUERY,TQSQ,nivelQuery
TRX,manualTransactionCkProd,QUERY,TQSQ,validarFontes
TRX,manualTransactionCkProd,CALL,TRX,EngineGranulometry
TRX,manualTransactionCkProd,CALL,TRX,IntSAP_Prev_Acum_RFC
TRX,manualTransactionCkProd,CALL,TRX,IntSAP_Prev_Meta_RFC
TRX,manualTransactionCkProd,CALL,TRX,IntSAP_Prev_Real_RFC
TRX,manualTransactionCkProd,QUERY,TQSQ,VerificarSafra
TRX,manualTransactionCkProd,CALL,TRX,EngineLogTXT
TQSQ,scangroupsMgntScreenQuery,SELECT,TABLE,AP_SCANGROUPS
TQSQ,scangroupsMgntScreenQuery,SELECT,TABLE,AP_METRICHISTORY
TRX,manualTransaction_agenda,QUERY,TQSQ,scangroupsQuery
TRX,manualTransaction_agenda,QUERY,TQSQ,nivelQuery
TRX,manualTransaction_agenda,CALL,TRX,EngineGranulometry
TRX,manualTransaction_agenda,CALL,TRX,Sendmail
TRX,manualTransaction_agenda,CALL,TRX,IntSAP_Prev_Acum_RFC
TRX,manualTransaction_agenda,CALL,TRX,IntSAP_Prev_Meta_RFC
TRX,manualTransaction_agenda,CALL,TRX,IntSAP_Prev_Real_RFC
TRX,manualTransaction_agenda,QUERY,TQSQ,VerificarSafraPE
TRX,manualTransaction_agenda,CALL,TRX,manualTransaction_agendaPE
TRX,manualTransaction_agendaPE,QUERY,TQSQ,scangroupsQuery
TRX,manualTransaction_agendaPE,QUERY,TQSQ,nivelQuery
TRX,manualTransaction_agendaPE,CALL,TRX,EngineGranulometryPE
TRX,manualTransaction_agendaPE,CALL,TRX,Sendmail
TRX,manualTransaction_agendaPE,CALL,TRX,IntSAP_Prev_Acum_RFC
TRX,manualTransaction_agendaPE,CALL,TRX,IntSAP_Prev_Meta_RFC
TRX,manualTransaction_agendaPE,CALL,TRX,IntSAP_Prev_Real_RFC
TRX,manualTransaction_agendaPE,QUERY,TQSQ,VerificarSafraPE
TQSQ,nivelQuery,SELECT,TABLE,AP_SCANGROUPS
TRX,manualTransaction,CALL,TRX,EngineGranulometry
TRX,DshMrc,QUERY,TQSQ,DshMrcInsRecordCommand
TRX,DshMrc,QUERY,TQSQ,DshMrcUpdRecordCommand
TRX,DshMrc,QUERY,TQSQ,DshMrcInsRecordPeriodCommand
TRX,DshMrc,QUERY,TQSQ,DshMrcUpdRecord2Command
TRX,DshMrc,QUERY,TQSQ,DshMrcUpdRecord3Command
TRX,DshMrc,QUERY,TQSQ,DshMrcUpdRecord4Command
TRX,DshMrc,QUERY,TQSQ,DshMrcGetRecordFixedQuery
TRX,DshMrc,QUERY,TQSQ,DshMrcGetMaxRecordFixedQuery
TRX,DshMrc,QUERY,TQSQ,DshMrcDelRecordCommand
TRX,DshMrc,QUERY,TQSQ,DshMrcUpdRecord5Command
TRX,DshMrc,QUERY,TQSQ,DshMrcDelRecord2Command
TQSQ,DshMrcUpdRecord2Command,UPDATE,TABLE,AP_DASH_METRICA
TQSQ,DashMetrics,SELECT,TABLE,AP_DASH_METRICA
TQSQ,DashMetrics,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,Metric,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,DshMrcInsRecordCommand,INSERT,TABLE,AP_DASH_METRICA
TQXC,DshMrcXacuteQuery,CALL,TRX,DshMrc
TQSQ,DshMrcDelRecordCommand,DELETE,TABLE,AP_METRICPERIOD
TQSQ,DshMrcUpdRecord4Command,UPDATE,TABLE,AP_DASH_METRICA
TQSQ,DshMrcDelRecord2Command,DELETE,TABLE,AP_DASH_METRICA
TQSQ,DshMrcUpdRecordCommand,UPDATE,TABLE,AP_DASH_METRICA
TQSQ,DshMrcUpdRecord3Command,UPDATE,TABLE,AP_DASH_METRICA
TQSQ,DshMrcGetRecordFixedQuery,SELECT,TABLE,AP_DASH_METRICA
TQSQ,DshMrcUpdRecord5Command,UPDATE,TABLE,AP_DASH_METRICA
TQSQ,DshMrcInsRecordPeriodCommand,INSERT,TABLE,AP_METRICPERIOD
TQSQ,DshMrcGetMaxRecordFixedQuery,SELECT,TABLE,AP_DASH_METRICA
TQSQ,DashCombo,SELECT,TABLE,AP_DASHBOARDS
TRX,AtualizaHorasHorarioVerao,QUERY,TQSQ,AtualizaHorasHorarioVeraoUpdateQuery
TRX,AtualizaHorasHorarioVerao,QUERY,TQSQ,RemoveRegistrosHorarioVeraoDeleteQuery
TQSQ,ParamRelacionamentosGenericoSQLQuery2,SELECT,TABLE,DUAL
TQSQ,ParamRelacionamentosGenericoSQLQuery2,SELECT,TABLE,[PARAM.1]
TQSQ,MESTipoMedidorSelectQuery,SELECT,TABLE,DUAL
TQSQ,MESTipoMedidorSelectQuery,SELECT,TABLE,MES_TIPOMEDIDOR
TQSQ,MES_MetricasExistenciaSelectQuery,SELECT,TABLE,MES_METRICASEXISTENCIA
TQSQ,MES_MetricasExistenciaProcedureInsertDelete,PROC,PROC,pkg_metricasdb.sp_persistirmetexist
TQSQ,AP_ExistenciaUnidadeMedidaSelectQuery,SELECT,TABLE,DUAL
TQSQ,AP_ExistenciaUnidadeMedidaSelectQuery,SELECT,TABLE,MES_UNIDADEMEDIDA
TQSQ,ScanGroupSelect,SELECT,TABLE,AP_SCANGROUPS
TQSQ,AP_ExistenciaCategoriaSelectQuery,SELECT,TABLE,DUAL
TQSQ,AP_ExistenciaCategoriaSelectQuery,SELECT,TABLE,AP_CATEGORIES
TQSQ,AtualizaHorasHorarioVeraoUpdateQuery,UPDATE,TABLE,AP_METRICHISTORY
TQSQ,TreeView,SELECT,TABLE,MES_EXISTENCIA
TQSQ,TreeView,SELECT,TABLE,MES_GRUPOEXISTENCIA
TQSQ,RemoveRegistrosHorarioVeraoDeleteQuery,DELETE,TABLE,AP_METRICHISTORY
TQSQ,MesExistenciaGrupoSelectedQuery,SELECT,TABLE,DUAL
TQSQ,MesExistenciaGrupoSelectedQuery,SELECT,TABLE,MES_GRUPOEXISTENCIA
TQSQ,MES_MedidoresExistenciaSelectQuery,SELECT,TABLE,MES_GESTAOMEDIDORESEXISTENCIA
TQSQ,MES_MedidoresExistenciaSelectQuery,SELECT,TABLE,MES_EXISTENCIAMEDIDOR
TQSQ,MES_MedidoresExistenciaSelectQuery,SELECT,TABLE,MES_EXISTENCIA
TQSQ,TreeViewCadastro,SELECT,TABLE,MES_EXISTENCIA
TQSQ,TreeViewCadastro,SELECT,TABLE,MES_GRUPOEXISTENCIA
TQSQ,ScanGroupMetricaSelect,SELECT,TABLE,AP_METRICDEFINITIONS
TQSQ,ScanGroupMetricaSelect,SELECT,TABLE,AP_METRICHISTORY
TQSQ,GetParamMedidorLaboratorioSelectQuery,SELECT,TABLE,MES_MEDIDORLABORATORIO
TQSQ,ParamRelacionamentosGenericoSQLQuery1,SELECT,TABLE,DUAL
TQSQ,ParamRelacionamentosGenericoSQLQuery1,SELECT,TABLE,[PARAM.1]
